,player_id,season,week,player_display_name,position,True rushing_yards,Projected rushing_yards,Average rushing_yards,STD rushing_yards,True rushing_tds,Projected rushing_tds,Average rushing_tds,STD rushing_tds,True rushing_fumbles_lost,Projected rushing_fumbles_lost,Average rushing_fumbles_lost,STD rushing_fumbles_lost,True receiving_yards,Projected receiving_yards,Average receiving_yards,STD receiving_yards,True receiving_tds,Projected receiving_tds,Average receiving_tds,STD receiving_tds,True receptions,Projected receptions,Average receptions,STD receptions,True receiving_fumbles_lost,Projected receiving_fumbles_lost,Average receiving_fumbles_lost,STD receiving_fumbles_lost,True passing_yards,Projected passing_yards,Average passing_yards,STD passing_yards,True passing_tds,Projected passing_tds,Average passing_tds,STD passing_tds,True passing_interceptions,Projected passing_interceptions,Average passing_interceptions,STD passing_interceptions
4965,00-0033555,2024,1,Mack Hollins,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,25,24.13075240096878,0.0,0.0,1,0.1469345854952698,0.0,0.0,2,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4966,00-0033576,2024,1,Eric Saubert,TE,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,0,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,0,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4967,00-0033589,2024,1,David Moore,WR,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,14,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,1,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83092,00-0033662,2024,1,Cooper Rush,QB,-1,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,0,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,0,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,168.01269842131362,0.0,0.0,0.0,0.9990610214152421,0.0,0.0,0.0,0.6450737571674326,0.0,0.0
83096,00-0033699,2024,1,Austin Ekeler,RB,10,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,52,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,4,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83097,00-0033854,2024,1,Dare Ogunbowale,RB,0,9.063601266211752,0.0,0.0,0,0.06167457522361994,0.0,0.0,0,0.01531445729128165,0.0,0.0,3,20.91503940595586,0.0,0.0,0,0.12474485599150778,0.0,0.0,1,1.8250066910724168,0.0,0.0,0.0,0.010123087667192587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098,00-0033857,2024,1,JuJu Smith-Schuster,WR,0,9.063601266211752,0.0,0.0,0,0.06167457522361994,0.0,0.0,0,0.01531445729128165,0.0,0.0,0,20.91503940595586,0.0,0.0,0,0.12474485599150778,0.0,0.0,0,1.8250066910724168,0.0,0.0,0.0,0.010123087667192587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83099,00-0033858,2024,1,Jonnu Smith,TE,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,7,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,1,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83100,00-0033873,2024,1,Patrick Mahomes,QB,3,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,2,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,1,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,291.0,224.4712415687397,0.0,0.0,1.0,1.4078323863301259,0.0,0.0,1.0,0.753970408129517,0.0,0.0
83104,00-0033881,2024,1,Evan Engram,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,5,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,1,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83105,00-0033885,2024,1,David Njoku,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,44,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,4,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83106,00-0033895,2024,1,Gerald Everett,TE,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,-1,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,1,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83107,00-0033897,2024,1,Joe Mixon,RB,159,9.952669779700994,0.0,0.0,1,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,19,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,3,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83108,00-0033906,2024,1,Alvin Kamara,RB,83,9.952669779700994,0.0,0.0,1,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,27,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,5,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83109,00-0033908,2024,1,Cooper Kupp,WR,10,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,110,24.13075240096878,0.0,0.0,1,0.1469345854952698,0.0,0.0,14,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83110,00-0033921,2024,1,Chris Godwin Jr.,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,83,24.13075240096878,0.0,0.0,1,0.1469345854952698,0.0,0.0,8,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83111,00-0033943,2024,1,Josh Reynolds,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,45,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,5,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83112,00-0033948,2024,1,Jamaal Williams,RB,38,9.508135522956373,0.0,0.0,1,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,13,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,1,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83240,00-0033955,2024,1,Jeremy McNichols,RB,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,0,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,0,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83241,00-0034115,2024,1,Jeff Wilson,RB,26,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,0,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,0,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83242,00-0034159,2024,1,Will Dissly,TE,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,13,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,1,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83243,00-0034184,2024,1,Gus Edwards,RB,26,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,2,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,1,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83244,00-0034208,2024,1,Mike Boone,RB,7,9.668137266815757,0.0,0.0,0,0.0682861682622373,0.0,0.0,0,0.01772408211906672,0.0,0.0,0,23.10161360535693,0.0,0.0,0,0.1398331086122675,0.0,0.0,0,2.019588408758597,0.0,0.0,0.0,0.010862588035327962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83245,00-0034270,2024,1,Tyler Conklin,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,6,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,1,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83246,00-0034272,2024,1,Marquez Valdes-Scantling,WR,0,9.668137266815757,0.0,0.0,0,0.0682861682622373,0.0,0.0,0,0.01772408211906672,0.0,0.0,19,23.10161360535693,0.0,0.0,0,0.1398331086122675,0.0,0.0,1,2.019588408758597,0.0,0.0,0.0,0.010862588035327962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83247,00-0034348,2024,1,Courtland Sutton,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,38,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,4,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83248,00-0034351,2024,1,Dallas Goedert,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,31,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,4,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83249,00-0034364,2024,1,Jordan Akins,TE,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,27,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,3,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83250,00-0034383,2024,1,Dalton Schultz,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,16,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,3,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83251,00-0034386,2024,1,Justin Watson,WR,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,25,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,1,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83252,00-0034407,2024,1,Ray-Ray McCloud,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,52,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,4,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83253,00-0034418,2024,1,Cedrick Wilson Jr.,WR,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,0,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,0,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83254,00-0034419,2024,1,Braxton Berrios,WR,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,0,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,0,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85441,00-0034521,2024,1,Allen Lazard,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,89,24.13075240096878,0.0,0.0,2,0.1469345854952698,0.0,0.0,6,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85442,00-0034613,2024,1,Tanner Hudson,TE,0,9.063601266211752,0.0,0.0,0,0.06167457522361994,0.0,0.0,0,0.01531445729128165,0.0,0.0,18,20.91503940595586,0.0,0.0,0,0.12474485599150778,0.0,0.0,2,1.8250066910724168,0.0,0.0,1.0,0.010123087667192587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85443,00-0034646,2024,1,Brandon Powell,WR,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,0,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,0,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87630,00-0034753,2024,1,Mark Andrews,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,14,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,2,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87631,00-0034775,2024,1,Christian Kirk,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,30,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,1,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87632,00-0034796,2024,1,Lamar Jackson,QB,122,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,0,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,0,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,273.0,224.4712415687397,0.0,0.0,1.0,1.4078323863301259,0.0,0.0,0.0,0.753970408129517,0.0,0.0
87636,00-0034798,2024,1,Durham Smythe,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,0,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,0,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87637,00-0034827,2024,1,DJ Moore,WR,14,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,36,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,5,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87638,00-0034829,2024,1,Mike Gesicki,TE,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,18,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,3,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87639,00-0034830,2024,1,Hayden Hurst,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,33,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,2,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87640,00-0034837,2024,1,Calvin Ridley,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,50,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,3,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87641,00-0034844,2024,1,Saquon Barkley,RB,109,9.952669779700994,0.0,0.0,2,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,23,24.13075240096878,0.0,0.0,1,0.1469345854952698,0.0,0.0,2,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87642,00-0034854,2024,1,KhaDarel Hodge,WR,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,0,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,0,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87643,00-0034855,2024,1,Baker Mayfield,QB,21,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,0,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,0,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,289.0,224.4712415687397,0.0,0.0,4.0,1.4078323863301259,0.0,0.0,0.0,0.753970408129517,0.0,0.0
87647,00-0034857,2024,1,Josh Allen,QB,39,9.952669779700994,0.0,0.0,2,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,0,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,0,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,232.0,224.4712415687397,0.0,0.0,2.0,1.4078323863301259,0.0,0.0,0.0,0.753970408129517,0.0,0.0
87651,00-0034869,2024,1,Sam Darnold,QB,3,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,0,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,0,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,208.0,224.4712415687397,0.0,0.0,2.0,1.4078323863301259,0.0,0.0,1.0,0.753970408129517,0.0,0.0
87655,00-0034928,2024,1,Steven Sims,WR,0,9.063601266211752,0.0,0.0,0,0.06167457522361994,0.0,0.0,0,0.01531445729128165,0.0,0.0,0,20.91503940595586,0.0,0.0,0,0.12474485599150778,0.0,0.0,0,1.8250066910724168,0.0,0.0,0.0,0.010123087667192587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89842,00-0034960,2024,1,Jakobi Meyers,WR,3,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,61,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,3,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89843,00-0034972,2024,1,Alexander Mattison,RB,19,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,43,22.52289590346232,0.0,0.0,1,0.1358397207433888,0.0,0.0,4,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89844,00-0034975,2024,1,Justice Hill,RB,3,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,52,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,6,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89972,00-0034981,2024,1,Foster Moreau,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,43,24.13075240096878,0.0,0.0,1,0.1469345854952698,0.0,0.0,4,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89973,00-0035021,2024,1,Ashton Dulin,WR,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,54,22.52289590346232,0.0,0.0,1,0.1358397207433888,0.0,0.0,1,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89974,00-0035140,2024,1,Mecole Hardman,WR,0,9.508135522956373,0.0,0.0,0,0.06653628667568098,0.0,0.0,0,0.017050690235226915,0.0,0.0,0,22.52289590346232,0.0,0.0,0,0.1358397207433888,0.0,0.0,0,1.968088722847688,0.0,0.0,0.0,0.010655927836504958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92161,00-0035208,2024,1,Olamide Zaccheaus,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,15,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,1,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92289,00-0035215,2024,1,Deonte Harty,WR,0,9.063601266211752,0.0,0.0,0,0.06167457522361994,0.0,0.0,0,0.01531445729128165,0.0,0.0,0,20.91503940595586,0.0,0.0,0,0.12474485599150778,0.0,0.0,0,1.8250066910724168,0.0,0.0,0.0,0.010123087667192587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94476,00-0035216,2024,1,Diontae Johnson,WR,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,19,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,2,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94477,00-0035228,2024,1,Kyler Murray,QB,57,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,0,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,0,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,162.0,224.4712415687397,0.0,0.0,1.0,1.4078323863301259,0.0,0.0,0.0,0.753970408129517,0.0,0.0
94481,00-0035243,2024,1,Miles Sanders,RB,22,9.050856928295365,0.0,0.0,0,0.06506973198159496,0.0,0.0,0,0.016538962036891418,0.0,0.0,0,21.64197663631812,0.0,0.0,0,0.12813409377111412,0.0,0.0,0,1.8986690548502565,0.0,0.0,0.0,0.011152493808119088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94482,00-0035249,2024,1,Josh Oliver,TE,0,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,27,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,2,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94483,00-0035250,2024,1,Devin Singletary,RB,37,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,15,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,4,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94484,00-0035261,2024,1,Tony Pollard,RB,82,9.952669779700994,0.0,0.0,1,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,12,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,3,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94485,00-0035289,2024,1,Gardner Minshew,QB,5,9.952669779700994,0.0,0.0,0,0.07139799812774203,0.0,0.0,0,0.01878692317917218,0.0,0.0,0,24.13075240096878,0.0,0.0,0,0.1469345854952698,0.0,0.0,0,2.1111707546229592,0.0,0.0,0.0,0.01118876800581733,0.0,0.0,257.0,224.4712415687397,0.0,0.0,1.0,1.4078323863301259,0.0,0.0,1.0,0.753970408129517,0.0,0.0
